日期,时间,气温℃,地面风速m/s,
2021/12/1,0:00:00,3.525720215,NaN,
2021/12/1,1:00:00,3.421136475,NaN,
2021/12/1,2:00:00,3.333428955,NaN,
2021/12/1,3:00:00,3.204797363,NaN,
2021/12/1,4:00:00,3.212609863,NaN,
2021/12/1,5:00:00,3.573815918,NaN,
2021/12/1,6:00:00,3.473748779,NaN,
2021/12/1,7:00:00,3.419824219,NaN,
2021/12/1,8:00:00,3.660211182,NaN,
2021/12/1,9:00:00,5.0894104,NaN,
2021/12/1,10:00:00,5.677362061,NaN,
2021/12/1,11:00:00,6.319848633,NaN,
2021/12/1,12:00:00,6.948052979,NaN,
2021/12/1,13:00:00,7.060449219,NaN,
2021/12/1,14:00:00,7.074090576,NaN,
2021/12/1,15:00:00,6.574517822,NaN,
2021/12/1,16:00:00,6.259423828,NaN,
2021/12/1,17:00:00,5.046533203,NaN,
2021/12/1,18:00:00,4.916619873,NaN,
2021/12/1,19:00:00,5.748803711,NaN,
2021/12/1,20:00:00,5.692926025,NaN,
2021/12/1,21:00:00,4.60479126,NaN,
2021/12/1,22:00:00,4.299462891,NaN,
2021/12/1,23:00:00,4.586602783,NaN,
2021/12/2,0:00:00,4.675592041,NaN,
2021/12/2,1:00:00,4.927667236,NaN,
2021/12/2,2:00:00,5.063439941,NaN,
2021/12/2,3:00:00,4.965997314,NaN,
2021/12/2,4:00:00,4.928948975,NaN,
2021/12/2,5:00:00,5.558465576,NaN,
2021/12/2,6:00:00,5.660455322,NaN,
2021/12/2,7:00:00,5.835198975,NaN,
2021/12/2,8:00:00,6.05413208,NaN,
2021/12/2,9:00:00,7.324182129,NaN,
2021/12/2,10:00:00,7.684106445,NaN,
2021/12/2,11:00:00,8.040093994,NaN,
2021/12/2,12:00:00,8.927514648,NaN,
2021/12/2,13:00:00,9.273126221,NaN,
2021/12/2,14:00:00,9.512200928,NaN,
2021/12/2,15:00:00,9.278985596,NaN,
2021/12/2,16:00:00,9.243890381,NaN,
2021/12/2,17:00:00,8.632562256,NaN,
2021/12/2,18:00:00,8.348687744,NaN,
2021/12/2,19:00:00,8.025811768,NaN,
2021/12/2,20:00:00,7.676293945,NaN,
2021/12/2,21:00:00,6.955194092,NaN,
2021/12/2,22:00:00,6.577111816,NaN,
2021/12/2,23:00:00,6.464715576,NaN,
2021/12/3,0:00:00,6.33348999,NaN,
2021/12/3,1:00:00,6.247094727,NaN,
2021/12/3,2:00:00,6.063226318,NaN,
2021/12/3,3:00:00,5.766992188,NaN,
2021/12/3,4:00:00,5.674737549,NaN,
2021/12/3,5:00:00,5.947595215,NaN,
2021/12/3,6:00:00,5.783898926,NaN,
2021/12/3,7:00:00,5.716333008,NaN,
2021/12/3,8:00:00,6.045037842,NaN,
2021/12/3,9:00:00,7.753594971,NaN,
2021/12/3,10:00:00,7.916009521,NaN,
2021/12/3,11:00:00,8.016717529,NaN,
2021/12/3,12:00:00,8.431848145,NaN,
2021/12/3,13:00:00,8.670892334,NaN,
2021/12/3,14:00:00,8.985986328,NaN,
2021/12/3,15:00:00,8.667657471,NaN,
2021/12/3,16:00:00,8.512384033,NaN,
2021/12/3,17:00:00,8.234338379,NaN,
2021/12/3,18:00:00,8.56307373,NaN,
2021/12/3,19:00:00,8.658563232,NaN,
2021/12/3,20:00:00,8.605950928,NaN,
2021/12/3,21:00:00,8.050500488,NaN,
2021/12/3,22:00:00,7.722436523,NaN,
2021/12/3,23:00:00,7.404748535,NaN,
2021/12/4,0:00:00,6.983117676,NaN,
2021/12/4,1:00:00,6.719384766,NaN,
2021/12/4,2:00:00,6.498498535,NaN,
2021/12/4,3:00:00,6.139245605,NaN,
2021/12/4,4:00:00,6.029443359,NaN,
2021/12/4,5:00:00,6.595941162,NaN,
2021/12/4,6:00:00,6.481591797,NaN,
2021/12/4,7:00:00,6.831750488,NaN,
2021/12/4,8:00:00,7.097467041,NaN,
2021/12/4,9:00:00,9.269891357,NaN,
2021/12/4,10:00:00,9.909112549,NaN,
2021/12/4,11:00:00,10.37166748,NaN,
2021/12/4,12:00:00,11.23763428,NaN,
2021/12/4,13:00:00,11.54622803,NaN,
2021/12/4,14:00:00,11.70214233,NaN,
2021/12/4,15:00:00,11.02782593,NaN,
2021/12/4,16:00:00,10.3612915,NaN,
2021/12/4,17:00:00,9.348474121,NaN,
2021/12/4,18:00:00,9.464105225,NaN,
2021/12/4,19:00:00,9.684991455,NaN,
2021/12/4,20:00:00,9.88704834,NaN,
2021/12/4,21:00:00,9.754510498,NaN,
2021/12/4,22:00:00,9.712945557,NaN,
2021/12/4,23:00:00,9.720727539,NaN,
2021/12/5,0:00:00,9.339379883,NaN,
2021/12/5,1:00:00,9.327050781,NaN,
2021/12/5,2:00:00,9.241937256,NaN,
2021/12/5,3:00:00,9.002862549,NaN,
2021/12/5,4:00:00,8.834619141,NaN,
2021/12/5,5:00:00,9.217248535,NaN,
2021/12/5,6:00:00,9.056787109,NaN,
2021/12/5,7:00:00,9.192559814,NaN,
2021/12/5,8:00:00,9.547937012,NaN,
2021/12/5,9:00:00,11.48775635,NaN,
2021/12/5,10:00:00,11.66185913,NaN,
2021/12/5,11:00:00,11.70864258,NaN,
2021/12/5,12:00:00,12.13155518,NaN,
2021/12/5,13:00:00,12.06789551,NaN,
2021/12/5,14:00:00,11.99254761,NaN,
2021/12/5,15:00:00,11.36431274,NaN,
2021/12/5,16:00:00,11.27337036,NaN,
2021/12/5,17:00:00,10.55553589,NaN,
2021/12/5,18:00:00,10.64321289,NaN,
2021/12/5,19:00:00,10.69454346,NaN,
2021/12/5,20:00:00,10.79003296,NaN,
2021/12/5,21:00:00,10.64321289,NaN,
2021/12/5,22:00:00,10.74196777,NaN,
2021/12/5,23:00:00,10.76665649,NaN,
2021/12/6,0:00:00,10.58669434,NaN,
2021/12/6,1:00:00,10.44896851,NaN,
2021/12/6,2:00:00,10.35674438,NaN,
2021/12/6,3:00:00,9.798028564,NaN,
2021/12/6,4:00:00,9.380975342,NaN,
2021/12/6,5:00:00,9.496606445,NaN,
2021/12/6,6:00:00,9.319238281,NaN,
2021/12/6,7:00:00,9.113977051,NaN,
2021/12/6,8:00:00,8.971704102,NaN,
2021/12/6,9:00:00,10.30410156,NaN,
2021/12/6,10:00:00,10.47365723,NaN,
2021/12/6,11:00:00,10.76534424,NaN,
2021/12/6,12:00:00,11.37667236,NaN,
2021/12/6,13:00:00,11.62224731,NaN,
2021/12/6,14:00:00,11.65926514,NaN,
2021/12/6,15:00:00,10.83162842,NaN,
2021/12/6,16:00:00,10.33010254,NaN,
2021/12/6,17:00:00,9.402398682,NaN,
2021/12/6,18:00:00,8.805383301,NaN,
2021/12/6,19:00:00,8.264886475,NaN,
2021/12/6,20:00:00,7.842614746,NaN,
2021/12/6,21:00:00,7.430749512,NaN,
2021/12/6,22:00:00,7.105279541,NaN,
2021/12/6,23:00:00,6.978570557,NaN,
2021/12/7,0:00:00,6.407556152,NaN,
2021/12/7,1:00:00,6.217858887,NaN,
2021/12/7,2:00:00,6.037255859,NaN,
2021/12/7,3:00:00,5.609796143,NaN,
2021/12/7,4:00:00,5.381097412,NaN,
2021/12/7,5:00:00,5.387597656,NaN,
2021/12/7,6:00:00,5.206994629,NaN,
2021/12/7,7:00:00,5.109552002,NaN,
2021/12/7,8:00:00,5.296014404,NaN,
2021/12/7,9:00:00,6.719384766,NaN,
2021/12/7,10:00:00,7.122155762,NaN,
2021/12/7,11:00:00,7.549615479,NaN,
2021/12/7,12:00:00,8.357781982,NaN,
2021/12/7,13:00:00,8.802148438,NaN,
2021/12/7,14:00:00,9.206872559,NaN,
2021/12/7,15:00:00,8.712487793,NaN,
2021/12/7,16:00:00,8.539666748,NaN,
2021/12/7,17:00:00,7.779595947,NaN,
2021/12/7,18:00:00,7.756219482,NaN,
2021/12/7,19:00:00,7.336541748,NaN,
2021/12/7,20:00:00,6.904534912,NaN,
2021/12/7,21:00:00,6.233453369,NaN,
2021/12/7,22:00:00,5.938500977,NaN,
2021/12/7,23:00:00,5.864434814,NaN,
2021/12/8,0:00:00,5.560418701,NaN,
2021/12/8,1:00:00,5.807275391,NaN,
2021/12/8,2:00:00,5.524682617,NaN,
2021/12/8,3:00:00,5.106317139,NaN,
2021/12/8,4:00:00,5.026391602,NaN,
2021/12/8,5:00:00,6.460168457,NaN,
2021/12/8,6:00:00,6.475762939,NaN,
2021/12/8,7:00:00,6.05413208,NaN,
2021/12/8,8:00:00,6.305566406,NaN,
2021/12/8,9:00:00,8.110925293,NaN,
2021/12/8,10:00:00,8.527337646,NaN,
2021/12/8,11:00:00,8.899591064,NaN,
2021/12/8,12:00:00,9.495294189,NaN,
2021/12/8,13:00:00,9.683709717,NaN,
2021/12/8,14:00:00,9.811669922,NaN,
2021/12/8,15:00:00,9.606378174,NaN,
2021/12/8,16:00:00,9.675897217,NaN,
2021/12/8,17:00:00,9.015222168,NaN,
2021/12/8,18:00:00,9.265344238,NaN,
2021/12/8,19:00:00,9.545983887,NaN,
2021/12/8,20:00:00,9.694085693,NaN,
2021/12/8,21:00:00,9.98772583,NaN,
2021/12/8,22:00:00,10.1852356,NaN,
2021/12/8,23:00:00,10.35933838,NaN,
2021/12/9,0:00:00,10.23265991,NaN,
2021/12/9,1:00:00,10.30214844,NaN,
2021/12/9,2:00:00,10.06633911,NaN,
2021/12/9,3:00:00,9.624597168,NaN,
2021/12/9,4:00:00,9.629785156,NaN,
2021/12/9,5:00:00,10.07412109,NaN,
2021/12/9,6:00:00,10.24498901,NaN,
2021/12/9,7:00:00,10.67312012,NaN,
2021/12/9,8:00:00,10.73742065,NaN,
2021/12/9,9:00:00,10.95958862,NaN,
2021/12/9,10:00:00,10.6406189,NaN,
2021/12/9,11:00:00,10.71273193,NaN,
2021/12/9,12:00:00,11.19152222,NaN,
2021/12/9,13:00:00,11.30846558,NaN,
2021/12/9,14:00:00,11.37990723,NaN,
2021/12/9,15:00:00,11.03560791,NaN,
2021/12/9,16:00:00,10.84267578,NaN,
2021/12/9,17:00:00,10.40609131,NaN,
2021/12/9,18:00:00,10.26708374,NaN,
2021/12/9,19:00:00,9.922753906,NaN,
2021/12/9,20:00:00,9.659020996,NaN,
2021/12/9,21:00:00,9.013909912,NaN,
2021/12/9,22:00:00,8.583215332,NaN,
2021/12/9,23:00:00,8.223291016,NaN,
2021/12/10,0:00:00,7.725671387,NaN,
2021/12/10,1:00:00,7.537286377,NaN,
2021/12/10,2:00:00,7.262475586,NaN,
2021/12/10,3:00:00,6.909082031,NaN,
2021/12/10,4:00:00,6.768762207,NaN,
2021/12/10,5:00:00,6.029443359,NaN,
2021/12/10,6:00:00,5.606530762,NaN,
2021/12/10,7:00:00,5.305749512,NaN,
2021/12/10,8:00:00,5.274560547,NaN,
2021/12/10,9:00:00,6.63427124,NaN,
2021/12/10,10:00:00,7.296258545,NaN,
2021/12/10,11:00:00,8.289575195,NaN,
2021/12/10,12:00:00,9.340692139,NaN,
2021/12/10,13:00:00,9.942895508,NaN,
2021/12/10,14:00:00,10.43337402,NaN,
2021/12/10,15:00:00,10.25472412,NaN,
2021/12/10,16:00:00,10.3333374,NaN,
2021/12/10,17:00:00,9.034051514,NaN,
2021/12/10,18:00:00,8.7222229,NaN,
2021/12/10,19:00:00,8.328546143,NaN,
2021/12/10,20:00:00,7.916009521,NaN,
2021/12/10,21:00:00,7.35668335,NaN,
2021/12/10,22:00:00,7.100732422,NaN,
2021/12/10,23:00:00,6.77199707,NaN,
2021/12/11,0:00:00,6.316583252,NaN,
2021/12/11,1:00:00,6.30880127,NaN,
2021/12/11,2:00:00,6.277612305,NaN,
2021/12/11,3:00:00,6.349084473,NaN,
2021/12/11,4:00:00,6.39196167,NaN,
2021/12/11,5:00:00,6.152886963,NaN,
2021/12/11,6:00:00,6.233453369,NaN,
2021/12/11,7:00:00,6.268518066,NaN,
2021/12/11,8:00:00,6.32567749,NaN,
2021/12/11,9:00:00,7.364465332,NaN,
2021/12/11,10:00:00,8.12911377,NaN,
2021/12/11,11:00:00,8.724816895,NaN,
2021/12/11,12:00:00,9.3237854,NaN,
2021/12/11,13:00:00,9.570672607,NaN,
2021/12/11,14:00:00,9.712945557,NaN,
2021/12/11,15:00:00,9.561578369,NaN,
2021/12/11,16:00:00,9.614190674,NaN,
2021/12/11,17:00:00,8.802148438,NaN,
2021/12/11,18:00:00,8.666345215,NaN,
2021/12/11,19:00:00,8.439630127,NaN,
2021/12/11,20:00:00,8.322045898,NaN,
2021/12/11,21:00:00,8.201867676,NaN,
2021/12/11,22:00:00,8.309716797,NaN,
2021/12/11,23:00:00,8.212915039,NaN,
2021/12/12,0:00:00,7.663964844,NaN,
2021/12/12,1:00:00,7.37355957,NaN,
2021/12/12,2:00:00,7.125390625,NaN,
2021/12/12,3:00:00,6.586846924,NaN,
2021/12/12,4:00:00,6.119104004,NaN,
2021/12/12,5:00:00,6.572564697,NaN,
2021/12/12,6:00:00,6.375054932,NaN,
2021/12/12,7:00:00,6.143792725,NaN,
2021/12/12,8:00:00,6.037255859,NaN,
2021/12/12,9:00:00,6.236047363,NaN,
2021/12/12,10:00:00,6.25814209,NaN,
2021/12/12,11:00:00,6.296472168,NaN,
2021/12/12,12:00:00,6.239282227,NaN,
2021/12/12,13:00:00,6.136010742,NaN,
2021/12/12,14:00:00,5.842370605,NaN,
2021/12/12,15:00:00,4.865930176,NaN,
2021/12/12,16:00:00,4.413781738,NaN,
2021/12/12,17:00:00,3.343835449,NaN,
2021/12/12,18:00:00,2.942346191,NaN,
2021/12/12,19:00:00,2.558404541,NaN,
2021/12/12,20:00:00,2.283624268,NaN,
2021/12/12,21:00:00,1.718408203,NaN,
2021/12/12,22:00:00,1.446862793,NaN,
2021/12/12,23:00:00,1.120111084,NaN,
2021/12/13,0:00:00,0.693933105,NaN,
2021/12/13,1:00:00,0.457452393,NaN,
2021/12/13,2:00:00,0.269708252,NaN,
2021/12/13,3:00:00,-0.118109131,NaN,
2021/12/13,4:00:00,-0.244146729,NaN,
2021/12/13,5:00:00,-0.469580078,NaN,
2021/12/13,6:00:00,-0.554693604,NaN,
2021/12/13,7:00:00,-0.344854736,NaN,
2021/12/13,8:00:00,-0.179846191,NaN,
2021/12/13,9:00:00,1.062921143,NaN,
2021/12/13,10:00:00,1.374749756,NaN,
2021/12/13,11:00:00,1.774285889,NaN,
2021/12/13,12:00:00,2.641564941,NaN,
2021/12/13,13:00:00,3.072290039,NaN,
2021/12/13,14:00:00,3.445825195,NaN,
2021/12/13,15:00:00,3.333428955,NaN,
2021/12/13,16:00:00,3.343835449,NaN,
2021/12/13,17:00:00,3.532220459,NaN,
2021/12/13,18:00:00,3.973321533,NaN,
2021/12/13,19:00:00,4.390405273,NaN,
2021/12/13,20:00:00,4.828912354,NaN,
2021/12/13,21:00:00,5.229730225,NaN,
2021/12/13,22:00:00,5.580560303,NaN,
2021/12/13,23:00:00,5.804040527,NaN,
2021/12/14,0:00:00,6.094415283,NaN,
2021/12/14,1:00:00,6.169763184,NaN,
2021/12/14,2:00:00,6.263970947,NaN,
2021/12/14,3:00:00,6.452386475,NaN,
2021/12/14,4:00:00,6.425744629,NaN,
2021/12/14,5:00:00,6.88112793,NaN,
2021/12/14,6:00:00,7.064996338,NaN,
2021/12/14,7:00:00,7.092919922,NaN,
2021/12/14,8:00:00,7.234552002,NaN,
2021/12/14,9:00:00,8.194055176,NaN,
2021/12/14,10:00:00,8.394799805,NaN,
2021/12/14,11:00:00,8.626092529,NaN,
2021/12/14,12:00:00,9.421258545,NaN,
2021/12/14,13:00:00,9.643426514,NaN,
2021/12/14,14:00:00,9.890283203,NaN,
2021/12/14,15:00:00,9.899377441,NaN,
2021/12/14,16:00:00,10.5119873,NaN,
2021/12/14,17:00:00,9.703851318,NaN,
2021/12/14,18:00:00,9.691491699,NaN,
2021/12/14,19:00:00,9.564813232,NaN,
2021/12/14,20:00:00,9.49074707,NaN,
2021/12/14,21:00:00,8.911920166,NaN,
2021/12/14,22:00:00,8.623468018,NaN,
2021/12/14,23:00:00,8.299310303,NaN,
2021/12/15,0:00:00,7.700982666,NaN,
2021/12/15,1:00:00,7.185174561,NaN,
2021/12/15,2:00:00,6.756402588,NaN,
2021/12/15,3:00:00,6.077539063,NaN,
2021/12/15,4:00:00,5.773492432,NaN,
2021/12/15,5:00:00,5.458428955,NaN,
2021/12/15,6:00:00,5.281060791,NaN,
2021/12/15,7:00:00,5.376550293,NaN,
2021/12/15,8:00:00,5.546105957,NaN,
2021/12/15,9:00:00,7.491143799,NaN,
2021/12/15,10:00:00,7.984246826,NaN,
2021/12/15,11:00:00,8.448724365,NaN,
2021/12/15,12:00:00,9.332879639,NaN,
2021/12/15,13:00:00,9.577172852,NaN,
2021/12/15,14:00:00,9.772698975,NaN,
2021/12/15,15:00:00,9.455010986,NaN,
2021/12/15,16:00:00,9.163323975,NaN,
2021/12/15,17:00:00,8.309716797,NaN,
2021/12/15,18:00:00,8.453271484,NaN,
2021/12/15,19:00:00,8.731317139,NaN,
2021/12/15,20:00:00,8.907373047,NaN,
2021/12/15,21:00:00,8.817712402,NaN,
2021/12/15,22:00:00,8.8684021,NaN,
2021/12/15,23:00:00,8.798883057,NaN,
2021/12/16,0:00:00,8.817712402,NaN,
2021/12/16,1:00:00,8.772912598,NaN,
2021/12/16,2:00:00,8.300622559,NaN,
2021/12/16,3:00:00,7.497003174,NaN,
2021/12/16,4:00:00,7.256646729,NaN,
2021/12/16,5:00:00,7.608087158,NaN,
2021/12/16,6:00:00,7.419702148,NaN,
2021/12/16,7:00:00,7.103326416,NaN,
2021/12/16,8:00:00,7.117608643,NaN,
2021/12/16,9:00:00,8.50133667,NaN,
2021/12/16,10:00:00,9.199060059,NaN,
2021/12/16,11:00:00,9.438134766,NaN,
2021/12/16,12:00:00,9.246484375,NaN,
2021/12/16,13:00:00,9.032098389,NaN,
2021/12/16,14:00:00,8.797570801,NaN,
2021/12/16,15:00:00,7.933557129,NaN,
2021/12/16,16:00:00,7.227410889,NaN,
2021/12/16,17:00:00,6.765496826,NaN,
2021/12/16,18:00:00,6.358178711,NaN,
2021/12/16,19:00:00,5.88717041,NaN,
2021/12/16,20:00:00,5.356439209,NaN,
2021/12/16,21:00:00,4.334527588,NaN,
2021/12/16,22:00:00,3.757653809,NaN,
2021/12/16,23:00:00,3.182061768,NaN,
2021/12/17,0:00:00,2.40380249,NaN,
2021/12/17,1:00:00,2.033502197,NaN,
2021/12/17,2:00:00,1.743096924,NaN,
2021/12/17,3:00:00,1.229241943,NaN,
2021/12/17,4:00:00,0.976525879,NaN,
2021/12/17,5:00:00,0.723168945,NaN,
2021/12/17,6:00:00,0.818658447,NaN,
2021/12/17,7:00:00,0.732263184,NaN,
2021/12/17,8:00:00,0.42043457,NaN,
2021/12/17,9:00:00,0.28661499,NaN,
2021/12/17,10:00:00,-0.123968506,NaN,
2021/12/17,11:00:00,-0.374090576,NaN,
2021/12/17,12:00:00,-0.40982666,NaN,
2021/12/17,13:00:00,-0.377325439,NaN,
2021/12/17,14:00:00,-0.397467041,NaN,
2021/12/17,15:00:00,-0.780096436,NaN,
2021/12/17,16:00:00,-0.924963379,NaN,
2021/12/17,17:00:00,-1.592169189,NaN,
2021/12/17,18:00:00,-1.829290771,NaN,
2021/12/17,19:00:00,-1.96829834,NaN,
2021/12/17,20:00:00,-2.156713867,NaN,
2021/12/17,21:00:00,-2.485418701,NaN,
2021/12/17,22:00:00,-2.625738525,NaN,
2021/12/17,23:00:00,-2.687475586,NaN,
2021/12/18,0:00:00,-2.871313477,NaN,
2021/12/18,1:00:00,-2.917425537,NaN,
2021/12/18,2:00:00,-2.896002197,NaN,
2021/12/18,3:00:00,-2.87454834,NaN,
2021/12/18,4:00:00,-2.44385376,NaN,
2021/12/18,5:00:00,-1.755224609,NaN,
2021/12/18,6:00:00,-1.249151611,NaN,
2021/12/18,7:00:00,-0.635229492,NaN,
2021/12/18,8:00:00,0.008569336,NaN,
2021/12/18,9:00:00,1.674249268,NaN,
2021/12/18,10:00:00,2.230981445,NaN,
2021/12/18,11:00:00,2.598687744,NaN,
2021/12/18,12:00:00,3.692681885,NaN,
2021/12/18,13:00:00,4.326745605,NaN,
2021/12/18,14:00:00,4.893243408,NaN,
2021/12/18,15:00:00,4.912072754,NaN,
2021/12/18,16:00:00,4.886071777,NaN,
2021/12/18,17:00:00,4.436517334,NaN,
2021/12/18,18:00:00,4.313104248,NaN,
2021/12/18,19:00:00,3.91942749,NaN,
2021/12/18,20:00:00,3.61083374,NaN,
2021/12/18,21:00:00,2.891687012,NaN,
2021/12/18,22:00:00,2.555169678,NaN,
2021/12/18,23:00:00,2.344018555,NaN,
2021/12/19,0:00:00,2.138726807,NaN,
2021/12/19,1:00:00,2.271264648,NaN,
2021/12/19,2:00:00,2.410302734,NaN,
2021/12/19,3:00:00,2.51229248,NaN,
2021/12/19,4:00:00,2.757196045,NaN,
2021/12/19,5:00:00,4.083123779,NaN,
2021/12/19,6:00:00,4.632714844,NaN,
2021/12/19,7:00:00,5.135552979,NaN,
2021/12/19,8:00:00,5.560418701,NaN,
2021/12/19,9:00:00,7.253381348,NaN,
2021/12/19,10:00:00,7.350823975,NaN,
2021/12/19,11:00:00,7.378106689,NaN,
2021/12/19,12:00:00,8.177178955,NaN,
2021/12/19,13:00:00,8.430535889,NaN,
2021/12/19,14:00:00,8.587762451,NaN,
2021/12/19,15:00:00,8.157037354,NaN,
2021/12/19,16:00:00,8.095330811,NaN,
2021/12/19,17:00:00,7.433984375,NaN,
2021/12/19,18:00:00,7.474267578,NaN,
2021/12/19,19:00:00,7.534020996,NaN,
2021/12/19,20:00:00,7.612634277,NaN,
2021/12/19,21:00:00,7.467767334,NaN,
2021/12/19,22:00:00,7.412561035,NaN,
2021/12/19,23:00:00,7.204003906,NaN,
2021/12/20,0:00:00,6.848657227,NaN,
2021/12/20,1:00:00,6.546563721,NaN,
2021/12/20,2:00:00,6.310113525,NaN,
2021/12/20,3:00:00,5.805322266,NaN,
2021/12/20,4:00:00,5.831964111,NaN,
2021/12/20,5:00:00,6.050897217,NaN,
2021/12/20,6:00:00,6.022973633,NaN,
2021/12/20,7:00:00,6.095727539,NaN,
2021/12/20,8:00:00,6.351678467,NaN,
2021/12/20,9:00:00,8.214196777,NaN,
2021/12/20,10:00:00,8.564355469,NaN,
2021/12/20,11:00:00,9.03536377,NaN,
2021/12/20,12:00:00,10.19301758,NaN,
2021/12/20,13:00:00,10.84395752,NaN,
2021/12/20,14:00:00,11.24544678,NaN,
2021/12/20,15:00:00,10.63411865,NaN,
2021/12/20,16:00:00,10.16964111,NaN,
2021/12/20,17:00:00,9.238702393,NaN,
2021/12/20,18:00:00,9.134088135,NaN,
2021/12/20,19:00:00,8.800836182,NaN,
2021/12/20,20:00:00,8.309716797,NaN,
2021/12/20,21:00:00,7.443078613,NaN,
2021/12/20,22:00:00,6.961694336,NaN,
2021/12/20,23:00:00,6.711572266,NaN,
2021/12/21,0:00:00,5.794946289,NaN,
2021/12/21,1:00:00,5.325891113,NaN,
2021/12/21,2:00:00,5.044610596,NaN,
2021/12/21,3:00:00,4.697686768,NaN,
2021/12/21,4:00:00,4.612573242,NaN,
2021/12/21,5:00:00,4.74251709,NaN,
2021/12/21,6:00:00,4.509301758,NaN,
2021/12/21,7:00:00,4.571008301,NaN,
2021/12/21,8:00:00,4.87633667,NaN,
2021/12/21,9:00:00,7.336541748,NaN,
2021/12/21,10:00:00,8.005670166,NaN,
2021/12/21,11:00:00,8.474725342,NaN,
2021/12/21,12:00:00,9.286767578,NaN,
2021/12/21,13:00:00,9.488793945,NaN,
2021/12/21,14:00:00,9.538171387,NaN,
2021/12/21,15:00:00,8.967156982,NaN,
2021/12/21,16:00:00,8.86385498,NaN,
2021/12/21,17:00:00,8.181726074,NaN,
2021/12/21,18:00:00,8.297357178,NaN,
2021/12/21,19:00:00,8.319451904,NaN,
2021/12/21,20:00:00,8.206414795,NaN,
2021/12/21,21:00:00,7.807519531,NaN,
2021/12/21,22:00:00,7.589898682,NaN,
2021/12/21,23:00:00,7.59899292,NaN,
2021/12/22,0:00:00,7.359918213,NaN,
2021/12/22,1:00:00,7.433984375,NaN,
2021/12/22,2:00:00,7.51583252,NaN,
2021/12/22,3:00:00,7.375512695,NaN,
2021/12/22,4:00:00,7.387872314,NaN,
2021/12/22,5:00:00,7.956292725,NaN,
2021/12/22,6:00:00,8.314263916,NaN,
2021/12/22,7:00:00,8.502648926,NaN,
2021/12/22,8:00:00,8.853448486,NaN,
2021/12/22,9:00:00,10.42427979,NaN,
2021/12/22,10:00:00,10.61397705,NaN,
2021/12/22,11:00:00,10.53212891,NaN,
2021/12/22,12:00:00,10.8673645,NaN,
2021/12/22,13:00:00,10.85369263,NaN,
2021/12/22,14:00:00,10.82253418,NaN,
2021/12/22,15:00:00,10.27486572,NaN,
2021/12/22,16:00:00,10.08779297,NaN,
2021/12/22,17:00:00,8.979486084,NaN,
2021/12/22,18:00:00,8.941156006,NaN,
2021/12/22,19:00:00,8.772912598,NaN,
2021/12/22,20:00:00,8.743676758,NaN,
2021/12/22,21:00:00,8.325280762,NaN,
2021/12/22,22:00:00,8.044641113,NaN,
2021/12/22,23:00:00,7.556115723,NaN,
2021/12/23,0:00:00,6.930505371,NaN,
2021/12/23,1:00:00,6.473809814,NaN,
2021/12/23,2:00:00,6.173028564,NaN,
2021/12/23,3:00:00,5.941766357,NaN,
2021/12/23,4:00:00,5.850152588,NaN,
2021/12/23,5:00:00,5.643579102,NaN,
2021/12/23,6:00:00,5.685144043,NaN,
2021/12/23,7:00:00,5.737756348,NaN,
2021/12/23,8:00:00,5.872247314,NaN,
2021/12/23,9:00:00,7.027947998,NaN,
2021/12/23,10:00:00,7.582116699,NaN,
2021/12/23,11:00:00,8.160272217,NaN,
2021/12/23,12:00:00,8.854760742,NaN,
2021/12/23,13:00:00,9.209466553,NaN,
2021/12/23,14:00:00,9.376428223,NaN,
2021/12/23,15:00:00,9.29909668,NaN,
2021/12/23,16:00:00,9.246484375,NaN,
2021/12/23,17:00:00,7.975152588,NaN,
2021/12/23,18:00:00,7.719171143,NaN,
2021/12/23,19:00:00,7.443078613,NaN,
2021/12/23,20:00:00,7.194909668,NaN,
2021/12/23,21:00:00,6.507592773,NaN,
2021/12/23,22:00:00,5.989190674,NaN,
2021/12/23,23:00:00,5.364221191,NaN,
2021/12/24,0:00:00,4.433282471,NaN,
2021/12/24,1:00:00,3.732965088,NaN,
2021/12/24,2:00:00,3.069024658,NaN,
2021/12/24,3:00:00,2.084832764,NaN,
2021/12/24,4:00:00,1.246118164,NaN,
2021/12/24,5:00:00,0.545800781,NaN,
2021/12/24,6:00:00,0.020898438,NaN,
2021/12/24,7:00:00,-0.378637695,NaN,
2021/12/24,8:00:00,-0.721655273,NaN,
2021/12/24,9:00:00,-1.070501709,NaN,
2021/12/24,10:00:00,-1.154943848,NaN,
2021/12/24,11:00:00,-1.243292236,NaN,
2021/12/24,12:00:00,-1.434301758,NaN,
2021/12/24,13:00:00,-1.326452637,NaN,
2021/12/24,14:00:00,-1.429754639,NaN,
2021/12/24,15:00:00,-2.087194824,NaN,
2021/12/24,16:00:00,-2.580908203,NaN,
2021/12/24,17:00:00,-3.061010742,NaN,
2021/12/24,18:00:00,-3.24161377,NaN,
2021/12/24,19:00:00,-3.34229126,NaN,
2021/12/24,20:00:00,-3.445593262,NaN,
2021/12/24,21:00:00,-3.678808594,NaN,
2021/12/24,22:00:00,-3.752874756,NaN,
2021/12/24,23:00:00,-3.812658691,NaN,
2021/12/25,0:00:00,-4.041326904,NaN,
2021/12/25,1:00:00,-4.00559082,NaN,
2021/12/25,2:00:00,-4.024420166,NaN,
2021/12/25,3:00:00,-4.161505127,NaN,
